date,ticker,last_price,rsi_14,sma_50,sma_200,chg_pct_5d,chg_pct_1mo,signal
2026-03-31,COHR,219.65,40.8,237.14,153.4,-13.88,-15.17,CAUTION
2026-03-31,D05.SI,57.12,53.1,57.39,52.59,0.87,2.68,HOLD
2026-03-31,DX-Y.NYB,100.41,62.3,98.32,98.43,1.48,2.87,WATCH
2026-03-31,GC=F,4611.9,42.9,4940.94,4097.22,4.72,-11.83,CAUTION
2026-03-31,GOOG,273.14,24.0,312.12,263.43,-8.65,-12.23,HOLD
2026-03-31,INTC,41.19,40.3,46.31,34.89,-6.41,-9.69,CAUTION
2026-03-31,LITE,654.79,49.0,583.98,291.5,-10.17,-6.58,CAUTION
2026-03-31,MU,321.8,31.6,404.41,239.41,-20.42,-21.96,CAUTION
2026-03-31,NVDA,165.17,34.0,183.05,179.32,-5.96,-6.78,CAUTION
2026-03-31,O39.SI,21.93,64.5,21.18,18.38,3.64,4.78,WATCH
2026-03-31,PLTR,137.55,38.7,148.18,164.03,-14.48,0.26,CAUTION
2026-03-31,QQQ,558.28,28.4,605.2,593.45,-5.05,-8.07,HOLD
2026-03-31,SOXX,309.79,34.5,344.38,289.89,-7.96,-12.01,CAUTION
2026-03-31,SPY,631.97,27.7,676.72,658.15,-3.57,-7.62,HOLD
2026-03-31,U11.SI,36.66,48.1,37.42,35.57,0.83,0.99,CAUTION
2026-03-31,VUAA.L,123.32,29.2,131.1,127.39,-2.25,-7.12,HOLD
2026-03-31,XLE,61.96,76.7,54.91,46.53,3.91,10.8,HOLD
2026-03-31,Z74.SI,4.97,49.6,4.88,4.39,1.02,1.22,WATCH
2026-03-31,^TNX,4.34,57.1,4.2,4.19,0.18,9.59,WATCH
2026-03-31,^VIX,30.61,62.9,21.42,18.03,17.06,54.13,CAUTION
2026-04-01,AMD,203.43,49.6,212.72,195.96,-0.94,2.42,CAUTION
2026-04-01,AMZN,208.27,48.1,215.84,224.59,0.5,-0.06,CAUTION
2026-04-01,ASML,1320.83,45.8,1394.56,1044.35,-5.62,-7.22,CAUTION
2026-04-01,C6L.SI,6.67,51.5,6.67,6.55,0.76,-1.62,HOLD
2026-04-01,CL=F,102.97,67.3,75.75,65.67,11.5,44.56,CAUTION
2026-04-01,COHR,238.21,47.2,238.09,154.18,-12.53,-20.31,HOLD
2026-04-01,D05.SI,57.59,57.1,57.37,52.66,0.72,3.58,HOLD
2026-04-01,DX-Y.NYB,99.76,54.8,98.33,98.44,0.33,1.4,WATCH
2026-04-01,GC=F,4713.6,47.2,4941.72,4103.2,7.14,-10.97,CAUTION
2026-04-01,GOOG,286.86,40.3,311.25,263.98,-0.81,-6.3,CAUTION
2026-04-01,INTC,44.13,48.2,46.25,35.0,0.16,-3.01,CAUTION
2026-04-01,LITE,702.76,53.3,591.55,294.59,-12.37,-10.28,CAUTION
2026-04-01,MU,337.84,36.6,403.75,240.42,-14.55,-18.1,CAUTION
2026-04-01,NVDA,174.4,45.8,182.81,179.47,-0.46,-4.42,CAUTION
2026-04-01,O39.SI,22.48,71.1,21.23,18.41,5.1,6.49,HOLD
2026-04-01,PLTR,146.28,47.4,147.69,164.08,-5.49,0.76,CAUTION
2026-04-01,QQQ,577.18,42.4,603.66,592.96,-1.16,-4.96,CAUTION
2026-04-01,SOXX,328.66,46.2,344.11,290.41,-3.62,-6.59,CAUTION
2026-04-01,SPY,650.34,42.8,675.93,658.41,-0.43,-4.99,CAUTION
2026-04-01,U11.SI,36.98,52.6,37.42,35.59,1.07,1.76,HOLD
2026-04-01,VUAA.L,123.94,28.8,130.93,127.43,-2.29,-6.36,HOLD
2026-04-01,XLE,61.26,71.0,54.88,46.33,0.69,8.1,HOLD
2026-04-01,Z74.SI,5.02,52.6,4.89,4.4,1.01,0.4,WATCH
2026-04-01,^TNX,4.31,54.4,4.2,4.19,-1.84,6.5,WATCH
2026-04-01,^VIX,25.25,50.9,21.61,18.07,-6.31,17.77,CAUTION
2026-04-02,AMD,210.21,53.6,212.28,196.43,-4.57,10.09,CAUTION
2026-04-02,AMZN,210.57,50.4,215.43,224.58,-0.54,0.88,HOLD
2026-04-02,ASML,1359.76,50.0,1395.27,1047.37,-2.45,-0.09,HOLD
2026-04-02,C6L.SI,6.64,49.7,6.67,6.55,0.76,0.0,HOLD
2026-04-02,CL=F,104.19,67.2,76.6,65.83,15.36,39.74,CAUTION
2026-04-02,COHR,247.8,50.2,239.17,155.04,-8.91,-11.76,WATCH
2026-04-02,D05.SI,57.59,57.1,57.36,52.73,0.82,4.71,HOLD
2026-04-02,DX-Y.NYB,99.9,56.1,98.36,98.45,0.3,0.86,WATCH
2026-04-02,GC=F,4720.0,47.7,4939.61,4109.49,3.74,-7.59,CAUTION
2026-04-02,GOOG,294.9,47.4,310.71,264.58,1.83,-2.78,CAUTION
2026-04-02,INTC,48.03,56.5,46.24,35.14,1.8,11.44,BUY
2026-04-02,LITE,764.65,58.1,599.71,298.0,-1.61,10.11,CAUTION
2026-04-02,MU,367.85,44.8,403.81,241.68,-3.69,-3.08,CAUTION
2026-04-02,NVDA,175.75,47.3,182.76,179.64,-1.64,-2.38,CAUTION
2026-04-02,O39.SI,22.37,67.4,21.27,18.44,3.95,7.03,CAUTION
2026-04-02,PLTR,146.49,47.6,147.25,164.13,-5.47,-0.5,CAUTION
2026-04-02,QQQ,584.31,46.5,603.2,593.26,-0.6,-2.75,CAUTION
2026-04-02,SOXX,338.54,51.1,344.14,291.0,-1.94,1.19,CAUTION
2026-04-02,SPY,655.24,46.0,675.52,658.74,-0.24,-3.42,CAUTION
2026-04-02,U11.SI,36.79,49.8,37.43,35.61,0.3,2.68,CAUTION
2026-04-02,VUAA.L,127.04,32.3,130.77,127.47,0.27,-3.64,CAUTION
2026-04-02,XLE,58.97,55.0,55.11,46.42,-2.64,5.02,BUY
2026-04-02,Z74.SI,5.0,51.3,4.9,4.41,1.01,2.04,WATCH
2026-04-02,^TNX,4.32,55.0,4.2,4.19,-0.21,6.48,WATCH
2026-04-02,^VIX,24.54,49.6,21.7,18.08,-3.12,4.12,CAUTION
2026-04-06,AMD,217.5,57.6,211.64,196.89,6.74,7.64,WATCH
2026-04-06,AMZN,209.77,49.6,215.0,224.55,1.07,-3.25,CAUTION
2026-04-06,ASML,1317.23,45.8,1394.45,1050.1,-0.92,-5.87,CAUTION
2026-04-06,C6L.SI,6.6,47.2,6.68,6.55,-0.9,-1.2,CAUTION
2026-04-06,CL=F,110.61,69.9,78.56,66.17,11.01,36.54,CAUTION
2026-04-06,COHR,258.16,53.3,240.31,155.92,6.11,-6.08,WATCH
2026-04-06,D05.SI,57.7,58.1,57.35,52.81,0.96,4.68,WATCH
2026-04-06,DX-Y.NYB,100.03,56.8,98.41,98.46,-0.12,0.71,WATCH
2026-04-06,GC=F,4687.8,46.9,4932.85,4122.62,4.36,-7.45,CAUTION
2026-04-06,GOOG,294.46,47.1,310.04,265.16,4.89,-2.89,CAUTION
2026-04-06,INTC,50.38,60.6,46.16,35.29,14.24,10.53,CAUTION
2026-04-06,LITE,826.88,62.4,609.0,301.71,20.05,21.46,CAUTION
2026-04-06,MU,366.24,44.4,403.35,242.91,3.08,-8.58,CAUTION
2026-04-06,NVDA,177.39,49.1,182.64,179.8,3.59,-3.08,CAUTION
2026-04-06,O39.SI,22.4,67.9,21.31,18.48,3.85,7.49,CAUTION
2026-04-06,PLTR,148.46,49.5,146.91,164.16,0.61,-3.09,WATCH
2026-04-06,QQQ,584.98,46.9,602.59,593.52,1.95,-4.1,CAUTION
2026-04-06,SOXX,339.61,51.6,343.97,291.57,3.27,-0.5,HOLD
2026-04-06,SPY,655.83,46.4,674.97,659.04,1.66,-4.02,CAUTION
2026-04-06,U11.SI,36.89,51.2,37.43,35.62,0.11,2.44,HOLD
2026-04-06,VUAA.L,126.62,44.9,130.55,127.6,0.86,-4.25,CAUTION
2026-04-06,XLE,59.25,56.3,55.33,46.5,-3.69,6.13,CAUTION
2026-04-06,Z74.SI,5.03,53.0,4.91,4.41,0.8,1.41,WATCH
2026-04-06,^TNX,4.31,54.4,4.2,4.19,-2.33,5.71,WATCH
2026-04-06,^VIX,23.87,48.3,21.84,18.11,-13.01,12.86,WATCH
2026-04-07,AMD,220.18,59.0,210.97,197.35,9.01,10.39,WATCH
2026-04-07,AMZN,212.79,52.8,214.57,224.54,6.75,-2.81,HOLD
2026-04-07,ASML,1304.01,44.5,1392.66,1052.84,0.12,-4.7,CAUTION
2026-04-07,C6L.SI,6.55,44.2,6.68,6.56,-0.76,-1.5,CAUTION
2026-04-07,CL=F,115.25,73.3,79.68,66.38,12.02,26.79,HOLD
2026-04-07,COHR,253.22,51.7,241.32,156.79,4.0,-0.26,WATCH
2026-04-07,D05.SI,57.51,56.0,57.34,52.88,0.95,4.56,HOLD
2026-04-07,DX-Y.NYB,100.03,56.7,98.46,98.47,-0.48,1.05,WATCH
2026-04-07,GC=F,4678.2,46.6,4926.27,4129.01,3.36,-9.09,CAUTION
2026-04-07,GOOG,297.66,49.9,309.38,265.77,8.73,-1.01,CAUTION
2026-04-07,INTC,50.78,61.3,46.09,35.44,17.74,10.51,HOLD
2026-04-07,LITE,772.28,56.9,617.35,305.14,9.9,18.66,CAUTION
2026-04-07,MU,377.76,47.4,402.96,244.2,5.79,-4.82,CAUTION
2026-04-07,NVDA,177.64,49.4,182.5,179.97,6.04,-3.1,CAUTION
2026-04-07,O39.SI,22.41,67.5,21.34,18.51,3.61,7.64,CAUTION
2026-04-07,PLTR,147.93,49.0,146.55,164.21,3.4,-3.1,WATCH
2026-04-07,QQQ,588.5,49.0,601.96,593.83,4.61,-3.23,CAUTION
2026-04-07,SOXX,344.1,53.8,343.89,292.16,6.37,1.94,HOLD
2026-04-07,SPY,658.93,48.5,674.4,659.38,3.92,-3.02,CAUTION
2026-04-07,U11.SI,36.88,51.0,37.42,35.64,0.93,2.25,HOLD
2026-04-07,VUAA.L,126.62,44.9,130.55,127.6,0.86,-4.25,CAUTION
2026-04-07,XLE,59.68,58.3,55.55,46.58,-4.6,6.36,CAUTION
2026-04-07,Z74.SI,5.02,52.4,4.92,4.42,0.2,0.4,WATCH
2026-04-07,^TNX,4.34,56.2,4.2,4.19,-2.36,4.56,WATCH
2026-04-07,^VIX,24.17,48.9,22.01,18.12,-22.16,1.77,WATCH
2026-04-08,AMD,221.53,59.0,210.97,197.35,9.67,11.07,CAUTION
2026-04-08,AMZN,213.77,52.8,214.57,224.54,7.24,-2.36,HOLD
2026-04-08,ASML,1306.45,44.5,1392.66,1052.84,0.31,-4.52,CAUTION
2026-04-08,C6L.SI,6.79,58.1,6.69,6.56,2.88,4.62,BUY
2026-04-08,CL=F,94.72,51.0,80.32,66.5,-6.57,-0.05,CAUTION
2026-04-08,COHR,255.1,51.7,241.32,156.79,4.77,0.48,WATCH
2026-04-08,D05.SI,57.4,62.1,56.52,52.21,2.32,7.2,WATCH
2026-04-08,DX-Y.NYB,98.69,44.3,98.43,98.46,-1.81,-0.3,HOLD
2026-04-08,GC=F,4862.0,54.0,4921.49,4136.33,4.61,-4.51,CAUTION
2026-04-08,GOOG,303.93,49.9,309.38,265.77,11.02,1.07,CAUTION
2026-04-08,INTC,52.91,61.3,46.09,35.44,22.68,15.15,HOLD
2026-04-08,LITE,815.75,56.9,617.35,305.14,16.08,25.34,CAUTION
2026-04-08,MU,377.58,47.4,402.96,244.2,5.74,-4.86,CAUTION
2026-04-08,NVDA,178.1,49.4,182.5,179.97,6.32,-2.85,CAUTION
2026-04-08,O39.SI,22.44,66.7,21.36,18.55,2.14,9.68,CAUTION
2026-04-08,PLTR,150.07,49.0,146.55,164.21,4.9,-1.7,WATCH
2026-04-08,QQQ,588.59,49.0,601.96,593.83,4.62,-3.22,CAUTION
2026-04-08,SOXX,347.76,53.8,343.89,292.16,7.51,3.02,WATCH
2026-04-08,SPY,659.22,48.5,674.4,659.38,3.96,-2.98,CAUTION
2026-04-08,U11.SI,37.37,57.9,37.37,35.65,1.96,5.24,HOLD
2026-04-08,VUAA.L,126.34,44.0,130.41,127.66,2.28,-3.69,CAUTION
2026-04-08,XLE,60.16,58.3,55.55,46.58,-3.84,7.21,CAUTION
2026-04-08,Z74.SI,4.99,50.5,4.93,4.43,1.01,0.81,WATCH
2026-04-08,^TNX,4.34,56.2,4.2,4.19,-2.18,4.75,WATCH
2026-04-08,^VIX,25.78,48.9,22.01,18.12,-16.97,8.55,CAUTION
2026-04-09,AMD,231.82,64.7,209.81,198.35,13.96,14.38,HOLD
2026-04-09,AMZN,221.25,60.7,213.72,224.6,6.23,3.63,BUY
2026-04-09,ASML,1421.05,56.7,1391.24,1058.93,7.59,4.69,BUY
2026-04-09,C6L.SI,6.66,50.7,6.69,6.56,0.0,0.15,HOLD
2026-04-09,CL=F,97.03,52.9,80.36,66.51,-4.29,2.38,CAUTION
2026-04-09,COHR,281.79,59.9,244.16,158.66,18.29,11.68,HOLD
2026-04-09,D05.SI,57.18,59.7,56.51,52.28,0.76,4.22,WATCH
2026-04-09,DX-Y.NYB,99.03,46.6,98.49,98.47,-0.93,-0.15,WATCH
2026-04-09,GC=F,4755.4,50.0,4919.36,4135.8,2.32,-6.6,CAUTION
2026-04-09,GOOG,314.74,61.8,308.52,267.16,9.72,2.85,WATCH
2026-04-09,INTC,58.95,72.2,46.58,35.79,33.58,29.33,HOLD
2026-04-09,LITE,896.02,64.8,638.16,312.81,27.5,39.85,CAUTION
2026-04-09,MU,406.73,54.5,402.88,246.9,20.39,4.52,WATCH
2026-04-09,NVDA,182.08,54.6,182.22,180.32,4.4,-0.31,HOLD
2026-04-09,O39.SI,22.2,62.0,21.39,18.58,-1.55,6.07,WATCH
2026-04-09,PLTR,140.76,42.6,145.62,164.28,-3.77,-10.02,CAUTION
2026-04-09,QQQ,606.09,58.4,600.92,594.55,5.01,-0.15,WATCH
2026-04-09,SOXX,370.4,64.6,344.5,293.51,12.7,10.18,CAUTION
2026-04-09,SPY,676.01,58.9,673.54,660.16,3.95,-0.06,WATCH
2026-04-09,U11.SI,37.27,56.4,37.35,35.67,0.65,2.81,HOLD
2026-04-09,VUAA.L,130.34,44.0,130.41,127.66,5.52,-0.64,HOLD
2026-04-09,XLE,58.05,48.5,55.96,46.75,-5.24,3.75,WATCH
2026-04-09,Z74.SI,4.95,48.0,4.94,4.43,-1.59,-1.39,HOLD
2026-04-09,^TNX,4.29,51.5,4.21,4.19,-0.46,3.75,WATCH
2026-04-09,^VIX,21.04,43.2,22.3,18.15,-16.67,-17.49,CAUTION
2026-04-10,AMD,236.64,66.8,209.5,198.88,12.57,16.44,HOLD
2026-04-10,AMZN,233.65,69.0,213.5,224.73,10.96,9.01,CAUTION
2026-04-10,ASML,1448.64,59.0,1391.16,1062.3,6.54,4.72,WATCH
2026-04-10,CL=F,98.37,53.9,81.72,66.83,-11.81,12.74,CAUTION
2026-04-10,COHR,284.17,60.5,245.56,159.68,14.68,9.03,HOLD
2026-04-10,D05.SI,57.28,60.7,56.49,52.36,0.95,4.27,WATCH
2026-04-10,DX-Y.NYB,98.91,45.6,98.59,98.47,-1.12,-0.32,HOLD
2026-04-10,GC=F,4783.0,51.1,4903.12,4150.42,2.83,-7.44,CAUTION
2026-04-10,GOOG,316.37,62.7,308.15,267.91,7.28,3.08,WATCH
2026-04-10,INTC,61.72,74.8,46.94,35.99,28.5,31.94,HOLD
2026-04-10,LITE,894.13,64.6,648.63,316.83,16.93,33.06,CAUTION
2026-04-10,MSFT,373.07,40.0,395.82,473.17,1.0,-8.06,CAUTION
2026-04-10,MU,421.51,57.6,403.11,248.4,14.59,4.61,WATCH
2026-04-10,NVDA,183.91,56.6,182.13,180.52,4.64,-0.46,WATCH
2026-04-10,O39.SI,22.45,65.6,21.41,18.61,0.31,7.62,CAUTION
2026-04-10,PLTR,130.49,35.6,144.92,164.23,-10.92,-13.66,CAUTION
2026-04-10,QQQ,610.19,60.3,600.52,594.96,4.43,0.52,WATCH
2026-04-10,SOXX,378.63,67.2,345.06,294.27,11.84,11.82,CAUTION
2026-04-10,SPY,679.91,60.8,673.27,660.58,3.77,0.68,WATCH
2026-04-10,TSM,365.49,60.7,349.35,291.83,7.03,5.6,WATCH
2026-04-10,U11.SI,37.26,56.2,37.33,35.68,0.95,3.24,HOLD
2026-04-10,WRD,7.59,54.1,7.25,8.8,-3.8,12.28,WATCH
2026-04-10,^TNX,4.29,51.6,4.21,4.19,-0.6,3.8,WATCH
2026-04-10,^VIX,19.49,40.7,22.36,18.15,-20.58,-21.82,CAUTION
2026-04-13,AMD,245.04,70.1,209.35,199.41,12.66,19.63,HOLD
2026-04-13,AMZN,238.38,71.5,213.4,224.86,13.64,12.1,HOLD
2026-04-13,ASML,1478.28,61.4,1392.3,1065.64,12.23,6.61,CAUTION
2026-04-13,AVGO,371.55,71.0,326.12,328.94,18.12,9.01,HOLD
2026-04-13,CL=F,104.91,58.6,82.48,67.02,-6.67,9.59,CAUTION
2026-04-13,D05.SI,57.31,60.7,56.46,52.43,0.87,4.98,WATCH
2026-04-13,DX-Y.NYB,99.03,47.4,98.64,98.48,-0.95,-0.71,HOLD
2026-04-13,GC=F,4738.5,49.1,4891.1,4157.34,1.75,-7.38,CAUTION
2026-04-13,GOOG,315.72,62.1,307.75,268.65,7.22,2.37,WATCH
2026-04-13,INTC,62.38,75.4,47.21,36.19,23.82,30.01,HOLD
2026-04-13,LITE,897.3,64.8,658.87,320.86,8.52,33.53,CAUTION
2026-04-13,MSFT,370.87,38.4,393.62,472.59,-0.69,-8.4,CAUTION
2026-04-13,MU,420.59,57.4,402.81,249.86,14.84,0.5,WATCH
2026-04-13,NVDA,188.63,61.4,182.07,180.72,6.34,1.4,BUY
2026-04-13,O39.SI,22.45,65.3,21.43,18.64,0.04,8.19,CAUTION
2026-04-13,PLTR,128.06,34.1,144.33,164.16,-13.74,-15.53,CAUTION
2026-04-13,QQQ,611.07,60.7,600.09,595.32,4.46,0.68,WATCH
2026-04-13,SOXX,386.6,69.6,345.58,295.03,13.84,13.08,HOLD
2026-04-13,SPY,679.46,60.5,672.99,660.97,3.6,0.74,WATCH
2026-04-13,TSM,370.6,62.7,349.93,292.59,9.31,4.82,CAUTION
2026-04-13,U11.SI,37.18,54.2,37.3,35.69,0.76,2.59,HOLD
2026-04-13,WRD,7.5,52.6,7.23,8.8,-3.97,9.97,WATCH
2026-04-13,^TNX,4.32,54.0,4.21,4.19,0.09,2.59,WATCH
2026-04-13,^VIX,19.23,40.2,22.42,18.16,-19.44,-20.64,CAUTION
2026-04-14,AMD,246.83,70.8,209.24,199.93,12.1,24.83,HOLD
2026-04-14,AMZN,239.89,72.2,213.37,225.0,12.74,14.49,HOLD
2026-04-14,ASML,1500.2,63.1,1393.24,1069.09,15.05,11.0,CAUTION
2026-04-14,AVGO,379.75,73.1,327.11,329.52,20.77,13.27,HOLD
2026-04-14,CL=F,96.9,52.6,82.32,66.98,-13.8,1.22,CAUTION
2026-04-14,D05.SI,57.67,64.2,56.44,52.5,1.78,5.76,WATCH
2026-04-14,DX-Y.NYB,98.41,41.0,98.63,98.48,-1.57,-1.34,HOLD
2026-04-14,GC=F,4791.0,51.5,4892.15,4157.6,2.88,-6.35,CAUTION
2026-04-14,GOOG,319.21,64.2,307.36,269.39,7.24,5.28,WATCH
2026-04-14,INTC,65.18,77.8,47.54,36.41,28.36,44.04,HOLD
2026-04-14,LITE,871.18,61.8,668.67,324.75,12.81,41.4,CAUTION
2026-04-14,MSFT,384.37,51.5,392.66,472.06,3.08,-4.35,CAUTION
2026-04-14,MU,426.56,58.7,402.63,251.36,12.92,5.28,CAUTION
2026-04-14,NVDA,189.31,62.0,182.01,180.9,6.57,3.37,WATCH
2026-04-14,O39.SI,22.7,68.9,21.46,18.68,1.79,10.03,CAUTION
2026-04-14,PLTR,132.37,38.9,143.94,164.11,-10.52,-13.77,CAUTION
2026-04-14,QQQ,617.39,63.5,599.87,595.71,4.91,3.5,WATCH
2026-04-14,SOXX,393.34,71.4,346.23,295.82,14.31,19.2,HOLD
2026-04-14,SPY,686.1,63.8,672.87,661.39,4.12,3.29,WATCH
2026-04-14,TSM,369.57,62.0,350.55,293.33,8.14,10.07,CAUTION
2026-04-14,U11.SI,37.49,59.7,37.28,35.71,1.68,3.68,WATCH
2026-04-14,WRD,7.6,54.1,7.21,8.8,-0.78,11.44,WATCH
2026-04-14,^TNX,4.3,51.7,4.21,4.19,-0.88,0.56,WATCH
2026-04-14,^VIX,19.12,40.1,22.47,18.17,-20.89,-29.94,CAUTION
2026-04-15,AMD,255.07,73.7,209.61,200.49,15.14,31.89,HOLD
2026-04-15,AMZN,249.02,76.3,213.56,225.16,16.49,19.91,HOLD
2026-04-15,ASML,1518.3,64.5,1395.19,1072.71,16.22,12.83,CAUTION
2026-04-15,AVGO,380.78,73.3,328.12,330.08,14.02,18.44,HOLD
2026-04-15,CL=F,91.23,47.4,83.46,67.25,-3.37,-2.43,WATCH
2026-04-15,D05.SI,57.52,62.3,56.42,52.57,0.38,4.22,WATCH
2026-04-15,DX-Y.NYB,98.12,38.6,98.66,98.49,-1.02,-1.59,CAUTION
2026-04-15,GC=F,4846.6,54.1,4897.88,4172.88,2.04,-2.95,CAUTION
2026-04-15,GOOG,330.58,70.2,307.21,270.17,8.77,9.66,HOLD
2026-04-15,INTC,63.81,74.0,47.88,36.61,20.6,39.41,HOLD
2026-04-15,LITE,852.79,59.6,677.89,328.55,4.54,36.99,CAUTION
2026-04-15,MSFT,393.11,57.8,391.94,471.56,5.59,-0.62,WATCH
2026-04-15,MU,465.66,66.1,403.65,253.06,23.33,9.32,HOLD
2026-04-15,NVDA,196.51,68.1,182.12,181.11,10.34,9.02,CAUTION
2026-04-15,O39.SI,22.92,71.5,21.5,18.71,2.69,10.46,HOLD
2026-04-15,PLTR,135.7,42.3,143.73,164.06,-9.58,-10.1,CAUTION
2026-04-15,QQQ,628.6,68.0,600.02,596.13,6.8,6.01,CAUTION
2026-04-15,SOXX,401.24,73.5,347.34,296.64,15.38,21.18,HOLD
2026-04-15,SPY,694.46,67.6,672.95,661.83,5.35,5.14,CAUTION
2026-04-15,TSM,379.89,66.0,351.56,294.12,10.01,12.61,CAUTION
2026-04-15,U11.SI,37.63,61.7,37.27,35.72,0.83,3.52,WATCH
2026-04-15,WRD,7.9,58.2,7.21,8.8,5.76,18.8,CAUTION
2026-04-15,^TNX,4.26,47.4,4.21,4.19,-2.0,-0.68,WATCH
2026-04-15,^VIX,18.36,38.7,22.49,18.18,-28.78,-32.48,CAUTION
2026-04-16,AMD,258.12,74.8,209.85,201.06,11.35,31.31,HOLD
2026-04-16,AMZN,248.5,75.6,213.67,225.28,12.32,17.36,HOLD
2026-04-16,ASML,1481.77,59.6,1396.03,1076.17,4.27,7.72,CAUTION
2026-04-16,AVGO,396.72,77.0,329.44,330.73,13.14,22.35,HOLD
2026-04-16,CL=F,91.2,47.3,83.46,67.25,-3.4,-2.46,WATCH
2026-04-16,D05.SI,57.37,59.1,56.41,52.65,0.3,1.94,WATCH
2026-04-16,DX-Y.NYB,98.02,37.7,98.66,98.48,-1.12,-1.69,CAUTION
2026-04-16,GC=F,4844.5,54.1,4897.84,4172.87,2.0,-2.99,CAUTION
2026-04-16,GOOG,334.47,71.9,307.0,270.96,6.27,9.87,HOLD
2026-04-16,INTC,64.94,75.1,48.21,36.82,10.16,41.91,HOLD
2026-04-16,LITE,824.01,56.4,685.9,332.19,-8.04,31.88,CAUTION
2026-04-16,MSFT,411.22,67.3,391.71,471.15,9.85,2.82,CAUTION
2026-04-16,MU,456.23,63.2,404.03,254.72,12.17,3.31,HOLD
2026-04-16,NVDA,198.87,69.8,182.38,181.31,9.22,8.54,CAUTION
2026-04-16,O39.SI,22.78,68.0,21.53,18.75,2.66,7.96,CAUTION
2026-04-16,PLTR,142.15,48.4,143.61,164.12,0.99,-6.92,CAUTION
2026-04-16,QQQ,637.4,71.0,600.26,596.59,5.17,6.3,HOLD
2026-04-16,SOXX,401.86,73.6,348.32,297.46,8.49,19.03,HOLD
2026-04-16,SPY,699.94,69.8,673.08,662.28,3.54,4.91,CAUTION
2026-04-16,TSM,375.1,62.7,352.25,294.87,2.51,10.56,CAUTION
2026-04-16,U11.SI,37.49,58.7,37.25,35.73,0.51,1.65,WATCH
2026-04-16,WRD,8.1,60.8,7.22,8.8,3.98,23.1,HOLD
2026-04-16,^TNX,4.28,50.2,4.21,4.19,-0.21,1.47,WATCH
2026-04-16,^VIX,18.17,38.3,22.52,18.19,-13.64,-22.71,CAUTION
2026-04-17,AMD,278.26,80.2,210.57,201.74,17.59,41.75,HOLD
2026-04-17,AMZN,249.7,76.2,213.89,225.43,6.87,16.03,HOLD
2026-04-17,ASML,1410.83,51.5,1396.37,1079.24,-2.61,1.56,BUY
2026-04-17,AVGO,398.47,77.4,331.02,331.35,12.27,24.27,HOLD
2026-04-17,CL=F,89.98,46.3,84.0,67.37,-8.06,-6.48,WATCH
2026-04-17,D05.SI,57.29,57.9,56.39,52.72,-0.1,0.6,WATCH
2026-04-17,DX-Y.NYB,98.26,40.8,98.68,98.49,-0.57,-1.33,HOLD
2026-04-17,GC=F,4809.9,52.3,4895.07,4180.01,0.37,-3.82,CAUTION
2026-04-17,GOOG,332.77,70.0,306.85,271.74,5.18,7.55,HOLD
2026-04-17,INTC,68.5,78.2,48.59,37.05,10.99,55.47,HOLD
2026-04-17,LITE,891.22,61.7,695.02,336.17,-0.33,37.2,CAUTION
2026-04-17,MSFT,420.26,70.8,391.91,470.78,12.65,5.22,HOLD
2026-04-17,MU,457.23,63.4,404.78,256.39,8.47,-0.92,HOLD
2026-04-17,NVDA,198.35,68.9,182.74,181.52,7.85,9.03,CAUTION
2026-04-17,O39.SI,22.78,66.5,21.56,18.78,1.38,6.2,CAUTION
2026-04-17,PLTR,142.76,48.9,143.31,164.15,9.4,-7.94,HOLD
2026-04-17,QQQ,640.47,72.0,600.75,597.05,4.96,6.29,HOLD
2026-04-17,SOXX,405.95,74.7,349.53,298.3,7.22,19.31,HOLD
2026-04-17,SPY,701.66,70.4,673.36,662.72,3.2,4.89,HOLD
2026-04-17,TSM,363.35,55.4,352.82,295.56,-0.59,5.02,BUY
2026-04-17,U11.SI,37.5,58.9,37.23,35.74,0.29,0.78,WATCH
2026-04-17,WRD,8.04,59.6,7.23,8.8,5.93,24.84,HOLD
2026-04-17,^TNX,4.31,53.1,4.21,4.19,0.37,2.55,WATCH
2026-04-17,^VIX,17.94,37.9,22.52,18.19,-7.95,-19.8,CAUTION
2026-04-20,AMD,278.39,80.2,212.13,202.45,13.61,39.57,HOLD
2026-04-20,AMZN,250.56,76.6,214.24,225.58,5.11,19.39,HOLD
2026-04-20,ASML,1459.8,55.9,1398.82,1082.6,-1.25,7.72,WATCH
2026-04-20,AVGO,406.54,79.1,333.0,332.07,9.42,28.95,HOLD
2026-04-20,CL=F,82.59,41.9,84.47,67.48,-14.48,-14.25,CAUTION
2026-04-20,D05.SI,57.31,58.0,56.37,52.79,-0.37,1.15,WATCH
2026-04-20,DX-Y.NYB,98.3,42.2,98.7,98.51,-0.07,-0.93,HOLD
2026-04-20,GC=F,4813.3,54.7,4893.33,4187.43,1.08,-1.57,CAUTION
2026-04-20,GOOG,339.4,73.0,306.98,272.55,7.5,10.81,HOLD
2026-04-20,INTC,68.5,78.2,48.99,37.28,9.81,52.12,HOLD
2026-04-20,LITE,894.07,61.9,703.59,340.19,-0.36,27.58,CAUTION
2026-04-20,MSFT,422.79,71.7,392.1,470.44,14.0,7.91,HOLD
2026-04-20,MU,455.07,62.6,406.3,258.06,8.2,-1.4,HOLD
2026-04-20,NVDA,201.68,71.4,183.29,181.76,6.92,11.8,HOLD
