policy_id,ticker,entry_date,avg_entry_price,tranches,qty,invested_units,last_close,fx_rate,stop_price,max_dd_pct
v1_tc_rsi_33s,U11_SI,2026-05-08,36.56,1,525.2171393262438,15130,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_rsi_50r,000660_KS,2026-08-07,1422000.0,1,49.83751183240494,49827,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_rsi_50r,AIXA_DE,2026-08-03,37.48,1,1141.91070458056,49407,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_rsi_50r,MSFT,2026-06-30,379.3375,2,133.72523135444123,50727,499.989990234375,1.0,355.51,7.0
v1_tc_rsi_50r,MU,2026-08-07,877.57,1,56.77837617984064,49827,877.5700073242188,1.0,854.22,6.4
v1_tc_rsi_50r,NOK,2026-08-03,9.36,2,10601.923465799311,99234,9.359999656677246,1.0,7.79,8.8
v1_tc_rsi_50r,NVDA,2026-08-05,219.22,1,227.54766774122731,49883,223.9600067138672,1.0,205.65,3.0
v1_tc_rsi_50r,NVTS,2026-08-04,12.69,1,3906.461910103755,49573,13.890000343322754,1.0,10.74,11.3
v1_tc_rsi_50r,O39_SI,2026-04-27,21.6,1,746.0835483595894,12619,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_rsi_50r,TSM,2026-04-20,365.3843,1,136.84222043541118,50000,420.0400085449219,1.0,353.74,22.2
v1_tc_rsi_50r,U11_SI,2026-05-08,36.56,1,217.96853815396454,6279,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_rsi_50s,000660_KS,2026-08-07,1422000.0,1,49.83751183240494,49827,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_rsi_50s,AIXA_DE,2026-08-03,37.48,1,1141.91070458056,49407,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_rsi_50s,MSFT,2026-06-30,379.3375,2,133.72523135444123,50727,499.989990234375,1.0,355.51,7.0
v1_tc_rsi_50s,MU,2026-08-07,877.57,1,56.77837617984064,49827,877.5700073242188,1.0,854.22,6.4
v1_tc_rsi_50s,NOK,2026-08-03,9.36,2,10601.923465799311,99234,9.359999656677246,1.0,7.79,8.8
v1_tc_rsi_50s,NVDA,2026-08-05,219.22,1,227.54766774122731,49883,223.9600067138672,1.0,205.65,3.0
v1_tc_rsi_50s,NVTS,2026-08-04,12.69,1,3906.461910103755,49573,13.890000343322754,1.0,10.74,11.3
v1_tc_rsi_50s,O39_SI,2026-04-27,21.6,1,746.0835483595894,12619,30.299999237060547,0.7791621088981628,21.13,6.4
v1_tc_rsi_50s,TSM,2026-04-20,365.3843,1,136.84222043541118,50000,420.0400085449219,1.0,353.74,22.2
v1_tc_rsi_50s,U11_SI,2026-05-08,36.56,1,217.96853815396454,6279,43.29999923706055,0.7791621088981628,36.1,7.3
v1_tc_thesis_100,000660_KS,2026-08-07,1422000.0,1,52.13299600073475,52122,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_thesis_100,AIXA_DE,2026-08-03,37.48,1,1192.041340284716,51576,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_thesis_100,MSFT,2026-06-30,379.2929,2,268.4442793108254,101819,499.989990234375,1.0,355.51,7.0
v1_tc_thesis_100,MU,2026-08-07,877.57,1,59.393552155370664,52122,877.5700073242188,1.0,854.22,6.4
v1_tc_thesis_100,NOK,2026-08-03,9.36,2,11078.846560215825,103698,9.359999656677246,1.0,7.79,8.8
v1_tc_thesis_100,NVDA,2026-08-05,219.22,1,237.95730184072977,52165,223.9600067138672,1.0,205.65,3.0
v1_tc_thesis_100,NVTS,2026-08-04,12.69,1,4088.5738152587746,51884,13.890000343322754,1.0,10.74,11.3
v1_tc_thesis_33r,000660_KS,2026-08-07,1422000.0,1,51.515865834347174,51505,1422000.0,0.0007030865526758134,1246000.0,8.6
v1_tc_thesis_33r,AIXA_DE,2026-08-03,37.48,1,1174.5915339423286,50821,40.11000061035156,1.1524720191955566,32.41,6.4
v1_tc_thesis_33r,MSFT,2026-06-30,379.3287,2,270.422472926861,102579,499.989990234375,1.0,355.51,7.0
v1_tc_thesis_33r,MU,2026-08-07,877.57,1,58.69047434408438,51505,877.5700073242188,1.0,854.22,6.4
v1_tc_thesis_33r,NOK,2026-08-03,9.36,2,10932.26535825806,102326,9.359999656677246,1.0,7.79,8.8
v1_tc_thesis_33r,NVDA,2026-08-05,219.22,1,234.86907998036028,51488,223.9600067138672,1.0,205.65,3.0
v1_tc_thesis_33r,NVTS,2026-08-04,12.69,1,4030.1813783397483,51143,13.890000343322754,1.0,10.74,11.3
